Día,Zn,Fe,Cu,Pb,Ins.,Flujo de aire al Tostador,Humedad conc,Conc. humedo alimentado (ton/hr),Agua alim. al Tostador (Lts/hr),Oxigeno consumido (m3),Concentrado Tostado,Temp. Garganta,Prom. Cama Tostador,Presion caja de viento,Produccion de calcina,Temp. Amb. Prom *,Días Tostador,delta_P,ciclo_operativo
18/09/2018,53.01,8.14,1.01,0.91,2.90,46664.69,9.63,30.28,833.33,25334.40,625.00,896.08,911.65,2060.79,566.18,28.01,1.00,11.29,7.00
19/09/2018,52.42,8.49,1.01,0.83,3.00,44684.79,9.39,29.65,668.52,25636.00,611.00,888.72,910.30,2024.34,553.86,26.04,1.00,-36.45,7.00
20/09/2018,54.78,6.24,0.82,0.23,2.86,46449.03,9.34,30.21,722.89,25560.60,613.00,875.87,910.34,1954.88,555.62,24.41,0.98,-69.46,7.00
21/09/2018,52.99,7.84,0.96,0.81,2.80,45242.65,9.63,30.23,1055.59,25711.40,615.00,876.31,911.15,1943.18,557.38,22.49,0.99,-11.71,7.00
22/09/2018,52.43,8.16,1.11,0.69,2.98,46916.09,9.59,30.20,1000.00,25485.20,619.00,881.64,913.99,2009.21,560.90,26.66,1.00,66.03,7.00
23/09/2018,52.39,8.10,1.18,0.59,3.24,46749.40,9.54,30.25,958.33,25560.60,620.00,886.39,912.67,2026.78,561.78,28.93,1.00,17.58,7.00
24/09/2018,53.15,7.75,1.09,0.62,2.72,43550.86,9.63,30.03,883.00,25485.20,568.00,867.49,905.83,1890.57,516.02,27.09,0.94,-136.21,7.00
25/09/2018,53.27,7.73,1.16,0.64,3.14,46559.96,9.49,30.25,1041.67,25334.40,610.00,888.97,912.68,1989.31,552.98,28.13,1.00,98.75,7.00
26/09/2018,53.26,7.60,1.02,0.60,3.22,46333.24,9.35,30.37,718.82,25862.20,604.00,886.99,910.81,1994.65,547.70,30.21,0.99,5.33,7.00
27/09/2018,53.37,7.74,0.85,0.75,2.62,46366.87,9.66,30.62,583.33,25711.40,617.00,897.74,910.83,2025.08,559.14,33.40,1.00,30.43,7.00
28/09/2018,53.14,7.69,0.83,0.78,2.68,46198.71,9.58,30.54,708.33,25409.80,616.00,903.11,912.87,2066.22,558.26,32.60,1.00,41.15,7.00
29/09/2018,52.88,7.66,0.90,0.73,2.70,46013.87,9.57,30.40,916.67,25786.80,600.00,902.62,912.55,2091.09,544.18,34.52,1.00,24.86,7.00
30/09/2018,52.59,7.50,0.90,0.73,2.94,45525.66,9.63,30.54,958.33,25560.60,600.00,911.27,913.23,2082.28,544.18,36.53,1.00,-8.81,7.00
01/10/2018,53.39,7.44,1.02,0.50,1.90,45861.14,9.46,30.32,958.33,25636.00,612.00,916.59,910.46,2113.56,554.74,33.84,1.00,31.28,7.00
02/10/2018,52.84,8.07,1.07,0.73,2.54,45931.40,9.61,30.24,916.67,25485.20,609.00,914.84,911.82,2126.51,552.10,27.19,1.00,12.95,7.00
03/10/2018,52.88,8.10,1.12,0.85,2.68,45528.22,9.67,29.84,958.33,25560.60,600.00,903.80,915.02,2150.25,544.18,27.70,1.00,23.74,7.00
04/10/2018,50.97,8.32,1.18,0.93,2.66,45428.86,9.75,30.14,1458.33,25862.20,606.00,906.44,918.16,2155.51,549.46,28.93,1.00,5.25,7.00
05/10/2018,49.86,6.23,1.38,1.33,2.52,44936.11,9.62,28.73,833.33,25560.60,577.00,890.08,912.83,2182.82,523.94,23.55,1.00,27.31,7.00
06/10/2018,51.87,8.54,1.17,1.09,2.24,44731.65,9.52,26.64,166.67,25485.20,532.00,866.17,906.65,2175.72,484.34,21.70,1.00,-7.10,7.00
07/10/2018,51.71,8.54,1.19,1.05,2.42,44748.92,9.29,28.87,583.33,25711.40,582.00,883.52,908.83,2183.32,528.34,26.53,1.00,7.60,7.00
08/10/2018,53.07,8.13,1.17,0.82,2.18,43754.69,9.38,28.57,1083.33,25636.00,575.00,895.25,911.02,2187.07,522.18,25.83,1.00,3.74,7.00
09/10/2018,52.88,7.90,1.16,0.87,2.58,43334.41,9.47,29.06,1291.67,25409.80,585.00,900.75,910.69,2203.70,530.98,33.39,1.00,16.64,7.00
10/10/2018,53.36,7.74,1.17,0.70,2.12,42756.10,9.23,29.45,1558.44,25711.40,571.00,902.14,901.33,2146.34,518.66,24.74,0.96,-57.36,7.00
11/10/2018,51.54,7.68,1.16,0.65,2.10,44962.67,9.07,29.79,1750.00,25259.00,603.00,904.46,906.76,2155.88,546.82,23.50,1.00,9.55,7.00
12/10/2018,53.32,8.23,1.14,0.63,2.36,44846.72,9.13,29.73,1916.67,25711.40,602.00,910.18,907.17,2147.92,545.94,22.18,1.00,-7.96,7.00
13/10/2018,51.71,9.03,1.34,0.65,2.58,44381.98,9.38,29.63,1876.30,25786.80,597.00,911.77,907.26,2163.03,541.54,23.36,1.00,15.11,7.00
14/10/2018,50.95,8.86,1.18,0.71,2.84,44173.40,9.26,29.56,1958.33,25560.60,597.00,909.65,906.75,2169.60,541.54,22.02,1.00,6.58,7.00
15/10/2018,51.30,8.85,1.18,0.71,2.58,44215.48,9.18,29.58,1791.67,25636.00,598.00,912.88,905.46,2188.65,542.42,23.04,1.00,19.04,7.00
16/10/2018,51.69,8.48,1.05,0.62,4.44,41893.90,9.34,29.90,1259.62,25485.20,599.00,922.46,903.30,2273.54,543.30,28.93,0.99,84.89,7.00
17/10/2018,53.34,8.31,0.98,0.68,2.78,44774.54,9.16,29.81,1625.00,25711.40,603.00,918.06,905.58,2198.16,546.82,30.16,1.00,-75.38,7.00
18/10/2018,52.82,8.19,1.04,0.54,3.30,43368.67,9.18,29.72,1299.64,25334.40,576.00,906.17,900.96,2125.23,523.06,28.96,0.96,-72.92,7.00
19/10/2018,52.88,8.14,1.03,0.45,2.70,44647.52,9.43,30.31,1216.78,25485.20,608.00,918.81,900.70,2323.85,551.22,28.11,0.99,198.62,7.00
20/10/2018,52.28,8.46,1.06,0.48,2.92,44872.40,9.34,29.81,1000.00,25560.60,610.00,909.58,909.02,2194.67,552.98,29.52,1.00,-129.18,7.00
21/10/2018,52.28,7.95,0.99,0.52,0.00,44588.03,9.39,29.65,750.00,25485.20,606.00,914.25,906.74,2234.61,549.46,30.95,1.00,39.94,7.00
22/10/2018,52.07,8.05,1.05,0.66,2.68,44680.40,9.10,29.61,1166.67,25711.40,607.00,926.44,905.66,2220.39,550.34,32.72,1.00,-14.21,7.00
23/10/2018,52.07,8.21,1.09,0.51,2.70,44095.33,9.30,29.45,925.02,25485.20,597.00,924.18,903.68,2205.90,541.54,30.44,0.99,-14.50,7.00
24/10/2018,51.65,8.39,1.11,0.50,2.80,42529.51,9.09,30.06,1041.97,25409.80,598.00,919.02,899.18,2119.63,542.42,25.17,0.96,-86.27,7.00
25/10/2018,52.66,8.55,1.15,0.60,2.82,48747.03,9.62,30.98,1379.79,25636.00,638.00,927.30,901.20,2404.93,577.62,22.17,1.00,285.30,7.00
26/10/2018,50.80,8.55,1.22,0.57,2.80,49150.96,9.48,30.61,875.00,25786.80,633.00,933.15,900.87,2516.18,573.22,21.72,1.00,111.26,7.00
27/10/2018,51.45,8.46,1.17,0.78,2.64,48884.23,9.59,30.56,920.00,26691.60,659.00,934.99,899.59,2512.40,596.10,28.27,1.04,-3.78,7.00
28/10/2018,51.00,8.82,1.24,0.77,2.68,48187.12,9.51,30.52,875.00,25560.60,628.00,929.07,905.24,2525.34,571.82,30.39,1.00,12.94,7.00
29/10/2018,51.05,8.36,1.15,0.78,2.34,48606.14,9.54,30.52,1041.67,25711.40,625.00,928.11,903.40,2517.69,572.18,30.79,1.00,-7.65,7.00
30/10/2018,51.16,8.93,1.15,0.76,2.96,47707.08,9.45,30.40,1040.46,25334.40,601.00,929.51,893.04,2391.60,548.06,29.48,0.96,-126.09,7.00
31/10/2018,50.08,9.39,1.19,0.68,2.86,50449.05,9.53,30.73,1875.00,25485.20,648.00,938.54,893.32,2401.48,578.24,30.61,1.00,9.88,7.00
01/11/2018,49.94,9.63,1.19,0.75,2.86,49994.97,9.46,30.35,1625.00,24882.00,625.00,915.68,897.20,2440.01,569.18,27.75,1.00,38.53,7.00
02/11/2018,50.87,8.98,1.14,0.72,2.96,49764.51,9.43,30.50,1416.67,25636.00,628.00,938.04,896.97,2481.32,571.82,29.46,1.00,41.31,7.00
03/11/2018,50.61,8.98,1.16,0.71,2.92,49736.20,9.50,30.49,1250.00,25636.00,627.00,919.30,899.98,2509.37,570.94,27.13,1.00,28.05,7.00
04/11/2018,50.59,8.60,1.15,0.68,3.40,50508.41,9.56,30.27,1083.33,25786.80,622.00,948.55,896.18,2476.15,566.54,29.75,1.00,-33.22,7.00
05/11/2018,49.57,9.15,1.15,0.66,3.06,49971.91,9.46,30.38,875.00,25409.80,626.00,954.44,902.82,2474.83,570.06,29.63,1.00,-1.33,7.00
06/11/2018,49.88,9.36,1.12,1.06,4.18,49827.10,9.39,30.39,1291.67,25409.80,637.00,941.55,898.52,2481.66,568.56,24.26,1.00,6.83,7.00
07/11/2018,46.69,9.81,1.28,0.70,3.48,44468.21,9.79,29.56,1831.72,25786.80,563.00,924.04,888.95,2142.49,514.62,21.66,0.93,-339.17,7.00
08/11/2018,49.40,9.57,1.41,1.17,2.96,49290.44,9.59,30.25,1548.12,25636.00,619.00,917.49,908.74,2347.74,563.90,23.42,1.00,205.25,7.00
09/11/2018,49.40,9.57,1.41,1.17,2.96,50176.88,9.45,30.44,1541.67,25560.60,627.00,927.32,908.45,2370.20,570.94,24.93,1.00,22.46,7.00
10/11/2018,48.72,9.38,1.49,0.95,3.46,50233.62,9.45,30.59,1000.00,25334.40,630.00,922.64,904.55,2390.26,573.58,28.59,1.00,20.06,7.00
11/11/2018,48.90,9.37,1.44,0.98,3.26,50021.77,9.43,30.64,0.00,25786.80,631.00,908.79,893.66,2299.94,574.46,16.76,1.00,-90.32,7.00
12/11/2018,0.00,0.00,0.00,0.00,0.00,44392.20,9.50,38.89,0.00,4373.20,114.00,888.62,874.36,1978.71,100.32,4.15,0.18,0.00,8.00
13/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,8.00
14/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,8.00
15/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,8.00
16/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,8.00
17/11/2018,0.00,0.00,0.00,0.00,0.00,43034.00,8.23,27.47,0.00,5881.20,156.00,848.54,871.77,1722.75,137.28,13.11,0.28,0.00,8.00
18/11/2018,50.14,9.41,1.46,0.99,3.32,47662.03,9.34,30.63,0.00,25711.40,651.00,879.05,903.62,1795.63,572.88,42.84,1.00,-504.31,8.00
19/11/2018,49.49,9.36,1.49,0.72,3.16,48140.37,9.55,30.50,41.67,25786.80,627.00,905.47,900.69,1774.77,570.94,45.05,1.00,-20.86,8.00
20/11/2018,49.02,9.13,1.42,0.74,3.28,46800.63,9.51,30.66,0.00,25786.80,631.00,909.95,899.58,1742.94,574.46,43.45,1.00,-31.83,8.00
21/11/2018,49.76,8.90,1.33,0.89,3.42,48320.96,9.33,30.67,0.00,25560.60,631.00,929.16,899.60,1739.01,576.46,38.53,1.00,-3.93,8.00
22/11/2018,50.87,8.61,1.26,0.86,3.22,48769.73,9.55,30.46,83.33,25636.00,625.00,932.27,902.04,1746.31,571.18,37.21,1.00,7.30,8.00
23/11/2018,52.78,9.43,1.39,1.02,3.30,48589.11,9.53,30.26,625.00,25711.40,620.00,933.25,906.44,1744.45,566.78,35.93,1.00,-1.87,8.00
24/11/2018,50.83,9.01,1.35,0.99,3.42,48539.92,9.55,30.08,1041.67,25862.20,616.00,920.87,910.30,1734.70,563.26,36.65,1.00,-9.75,8.00
25/11/2018,52.14,8.86,1.09,1.00,2.82,48742.55,9.64,30.11,1000.00,25862.20,616.00,920.50,910.33,1746.02,563.26,38.76,1.00,11.32,8.00
26/11/2018,50.30,9.26,1.14,0.82,2.94,47433.44,9.73,30.21,948.96,25409.80,596.00,906.65,904.73,1690.75,545.66,37.34,0.97,-55.27,8.00
27/11/2018,50.66,9.32,1.18,0.87,2.82,48996.65,9.49,30.30,791.67,22016.80,622.00,906.13,906.28,1728.05,568.54,33.34,1.00,37.30,8.00
28/11/2018,52.17,8.59,1.10,0.71,2.76,48953.32,9.66,30.47,958.33,21262.80,624.00,915.76,905.73,1653.92,570.30,37.96,1.00,-74.13,8.00
29/11/2018,52.72,8.09,0.99,0.74,3.16,48992.43,9.59,30.39,958.33,19754.80,623.00,926.45,906.09,1655.79,569.42,35.99,1.00,1.88,8.00
30/11/2018,50.93,8.84,1.03,0.78,3.08,48974.66,9.65,30.39,1500.00,21112.00,650.00,929.42,908.80,1622.56,593.18,37.63,1.00,-33.23,8.00
01/12/2018,50.06,8.94,1.09,0.89,3.58,48981.25,9.61,30.23,1750.00,21036.60,619.00,933.29,909.15,1583.52,565.90,26.84,1.00,-39.04,8.00
02/12/2018,51.60,8.70,1.00,0.88,3.24,48993.73,9.50,30.15,2083.33,21338.20,618.00,936.62,911.39,1632.95,565.02,27.53,1.00,49.43,8.00
03/12/2018,50.26,8.82,1.07,0.81,3.28,48914.50,9.50,30.37,1791.67,18473.00,623.00,939.55,905.72,1702.38,569.42,34.72,1.00,69.44,8.00
04/12/2018,51.21,8.61,1.17,0.71,2.78,48883.42,9.68,30.36,1375.00,16512.60,621.00,932.48,907.65,1721.92,567.66,38.74,1.00,19.54,8.00
05/12/2018,51.51,8.41,1.16,0.67,2.68,48988.86,9.59,30.45,1416.67,18548.40,624.00,926.46,907.84,1743.26,570.30,40.18,1.00,21.34,8.00
06/12/2018,51.11,8.82,1.23,0.63,2.64,49000.86,9.73,30.44,1458.33,19076.20,623.00,914.98,907.24,1756.03,569.42,32.47,1.00,12.76,8.00
07/12/2018,50.45,9.04,1.22,0.88,2.62,49021.20,9.61,30.29,2000.00,18925.40,620.00,898.48,909.75,1748.02,566.78,30.53,1.00,-8.01,8.00
08/12/2018,51.14,8.70,1.35,1.10,2.32,48779.21,9.63,30.32,2000.00,19000.80,621.00,906.59,908.90,1751.58,567.66,34.80,1.00,3.56,8.00
09/12/2018,50.95,8.57,1.23,0.89,2.52,49004.62,9.64,30.44,1625.00,19000.80,623.00,906.36,906.54,1770.58,569.42,36.48,1.00,19.00,8.00
10/12/2018,51.42,8.45,1.19,1.24,2.52,47366.81,9.64,30.43,1510.79,19076.20,600.00,897.97,902.57,1718.08,549.18,32.33,0.97,-52.50,8.00
11/12/2018,51.11,9.08,1.34,1.20,2.62,48923.52,9.53,30.60,1708.33,18925.40,628.00,902.94,907.52,1745.26,573.82,31.79,1.00,27.18,8.00
12/12/2018,52.00,9.31,1.36,0.81,2.80,48413.85,9.37,30.61,1375.00,19076.20,629.00,912.53,907.59,1756.82,574.70,35.41,1.00,11.55,8.00
13/12/2018,52.02,9.18,1.32,0.94,2.80,48430.17,9.45,30.51,1708.33,18925.40,626.00,911.79,907.98,1759.02,572.06,37.84,1.00,2.20,8.00
14/12/2018,52.39,9.00,1.34,0.88,2.92,48772.11,9.50,30.57,2208.33,19000.80,627.00,905.74,908.47,1752.26,572.94,39.74,1.00,-6.75,8.00
15/12/2018,50.69,9.23,1.23,0.98,2.80,48379.68,9.09,30.37,1875.00,19000.80,626.00,906.89,912.38,1755.85,572.06,37.40,1.00,3.59,8.00
16/12/2018,50.22,9.08,1.23,1.09,2.74,48387.82,9.47,30.35,2166.67,19000.80,623.00,903.70,911.85,1791.10,569.42,34.08,1.00,35.24,8.00
17/12/2018,50.27,9.49,1.29,1.01,2.60,48147.46,9.34,30.25,2083.33,18925.40,622.00,901.54,913.13,1811.18,568.54,26.46,1.00,20.08,8.00
18/12/2018,51.27,9.63,1.44,1.03,2.80,46823.09,9.45,30.41,1629.53,17568.20,622.00,908.50,911.56,1895.39,568.54,32.32,1.00,84.21,8.00
19/12/2018,51.42,9.29,1.40,0.96,2.64,46510.60,9.51,30.47,1508.38,17945.20,621.00,905.88,908.19,1890.33,567.66,29.53,0.99,-5.07,8.00
20/12/2018,50.67,9.29,1.47,0.77,2.88,50325.95,9.50,30.67,916.67,14552.20,634.00,927.90,906.57,1910.76,579.10,36.53,1.00,20.43,8.00
21/12/2018,50.89,9.27,1.36,0.87,2.20,50095.29,9.36,30.61,1291.67,17040.40,634.00,932.41,906.89,1914.08,579.10,37.57,1.00,3.32,8.00
22/12/2018,51.77,9.57,1.28,0.86,2.68,50090.27,9.54,30.61,1750.00,21262.80,633.00,927.69,908.28,1926.45,578.22,36.46,1.00,12.37,8.00
23/12/2018,51.54,8.95,1.28,0.66,2.81,49673.17,9.63,30.72,1416.67,22770.80,635.00,934.60,905.58,1939.58,579.98,32.62,1.00,13.13,8.00
24/12/2018,51.34,8.76,1.19,0.85,2.52,49557.14,9.33,30.66,1291.67,22620.00,635.00,929.71,907.96,1940.49,579.98,39.38,1.00,0.92,8.00
25/12/2018,51.59,8.94,1.17,0.73,2.80,49351.78,9.48,30.75,1208.33,22620.00,636.00,937.45,901.37,1945.81,580.86,39.53,1.00,5.31,8.00
26/12/2018,50.91,8.73,1.11,0.77,2.80,49692.93,9.49,30.69,916.67,22695.40,635.00,938.81,903.31,1981.94,579.98,29.46,1.00,36.13,8.00
27/12/2018,52.21,8.30,1.00,0.77,2.66,49164.65,9.42,30.66,1541.67,24806.60,635.00,945.29,901.00,1965.05,579.98,29.53,1.00,-16.89,8.00
28/12/2018,52.74,8.37,1.00,0.71,2.48,49680.55,9.57,30.40,1625.00,25636.00,628.00,944.35,901.08,1960.94,573.82,27.66,1.00,-4.10,8.00
29/12/2018,51.46,8.59,1.07,0.86,3.18,49630.33,9.45,30.63,1791.67,25560.60,634.00,925.80,905.41,1946.00,579.10,31.30,1.00,-14.94,8.00
30/12/2018,50.13,8.87,1.26,0.80,3.40,49677.45,9.61,30.56,2000.00,25786.80,631.00,921.97,907.13,1941.89,576.46,27.88,1.00,-4.11,8.00
31/12/2018,50.36,8.67,1.18,1.01,3.38,49396.98,9.39,30.44,1916.67,25862.20,649.00,924.40,905.40,1956.70,592.30,37.99,1.00,14.81,8.00
01/01/2019,50.11,8.77,1.32,0.81,3.28,49692.76,9.64,30.74,1625.00,23977.20,635.00,932.06,901.83,1946.35,579.98,33.51,1.00,-10.35,8.00
02/01/2019,50.79,8.61,1.23,1.12,3.54,46491.82,9.70,30.33,1642.65,25937.60,602.00,916.20,905.80,1819.91,550.94,30.29,0.96,-126.44,8.00
03/01/2019,50.43,8.70,1.22,0.69,3.42,49862.70,9.53,30.23,1801.68,25560.60,621.00,925.14,908.09,1931.80,567.66,36.89,0.99,111.89,8.00
04/01/2019,50.95,8.68,1.22,0.69,3.38,49708.37,9.71,30.22,1708.33,25560.60,623.00,921.05,906.73,1921.37,569.42,34.54,1.00,-10.43,8.00
05/01/2019,55.89,9.26,1.22,0.94,3.11,49865.24,9.53,30.15,2002.78,25937.60,622.00,929.87,904.72,1889.39,573.86,33.15,1.00,-31.99,8.00
06/01/2019,51.37,8.29,1.14,1.04,3.70,50015.96,9.69,30.17,2000.00,25711.40,622.00,913.92,907.81,1898.70,573.86,27.51,1.00,9.31,8.00
07/01/2019,50.77,7.79,1.30,1.33,4.22,50043.06,9.38,30.24,1958.33,25485.20,626.00,911.16,907.22,1921.11,577.38,27.15,1.00,22.41,8.00
08/01/2019,50.69,8.24,1.18,0.88,3.68,49994.00,9.62,30.24,1543.81,25862.20,623.00,911.68,906.43,1953.31,574.74,31.85,1.00,32.20,8.00
09/01/2019,51.43,8.10,1.18,0.82,3.52,49998.63,9.50,30.26,1250.00,25711.40,625.00,916.57,905.28,1963.16,576.50,37.16,1.00,9.85,8.00
10/01/2019,50.54,8.18,1.26,0.76,3.54,49999.13,9.64,30.27,1500.00,25711.40,624.00,912.33,902.69,1971.82,575.62,32.34,1.00,8.66,8.00
11/01/2019,49.74,8.98,1.28,0.75,3.44,49996.30,9.67,30.26,1754.87,25636.00,627.00,904.76,900.30,1967.61,573.07,30.02,1.00,-4.21,8.00
12/01/2019,50.35,9.10,1.27,0.78,3.56,49998.76,9.63,30.16,1833.33,25636.00,627.00,919.38,899.73,1962.58,573.07,28.07,1.00,-5.03,8.00
13/01/2019,49.77,9.00,1.28,0.80,3.60,49998.87,9.67,30.27,1750.00,25786.80,629.00,921.40,897.76,1970.73,574.83,31.53,1.00,8.14,8.00
14/01/2019,49.74,8.61,1.22,0.78,3.42,45660.66,9.57,29.64,1962.42,25937.60,615.00,902.74,902.08,1836.25,562.51,33.04,1.00,-134.48,8.00
15/01/2019,49.39,8.75,1.20,0.83,3.68,47826.44,9.64,29.51,2208.33,25711.40,617.00,904.97,903.27,1816.01,564.27,33.62,1.00,-20.23,8.00
16/01/2019,50.10,8.56,1.20,0.80,3.52,48106.99,9.64,29.56,2250.00,25636.00,615.00,908.22,904.74,1833.03,566.10,31.86,1.00,17.01,8.00
17/01/2019,50.51,8.52,1.12,0.77,3.44,48025.30,9.68,29.43,2125.00,23751.00,612.00,910.25,905.85,1847.37,563.46,29.16,1.00,14.34,8.00
18/01/2019,50.93,10.71,1.14,0.71,3.86,47194.22,9.68,29.70,2291.67,25786.80,618.00,907.40,907.83,1850.09,568.74,33.02,1.00,2.72,8.00
19/01/2019,50.75,8.52,1.14,0.84,3.44,46161.06,9.67,30.29,2089.14,25937.60,628.00,926.40,897.31,1986.68,577.54,38.40,1.00,136.59,8.00
20/01/2019,51.16,7.49,0.95,0.80,3.28,50001.64,9.68,30.38,1916.67,25485.20,632.00,927.00,898.47,2003.36,581.06,43.58,1.00,16.69,8.00
21/01/2019,50.80,8.57,1.08,0.89,3.38,49956.02,9.67,30.59,2083.33,25711.40,637.00,927.99,900.73,1995.19,585.46,38.35,1.00,-8.18,8.00
22/01/2019,51.05,8.66,1.04,1.02,3.36,49888.70,9.60,30.47,2291.67,25711.40,635.00,927.44,902.56,2001.65,583.70,35.58,1.00,6.46,8.00
23/01/2019,49.73,8.39,1.02,0.94,3.02,50021.00,9.65,30.55,2083.33,25786.80,636.00,925.45,900.41,2009.72,584.58,32.84,1.00,8.07,8.00
24/01/2019,50.27,8.38,0.99,0.97,4.04,49975.11,9.50,30.42,2041.67,25711.40,634.00,931.04,899.11,2018.18,582.82,38.56,1.00,8.46,8.00
25/01/2019,50.62,8.52,0.92,0.88,2.88,49877.45,9.71,30.59,2125.00,25711.40,633.00,928.40,899.41,2015.97,581.94,36.80,1.00,-2.21,8.00
26/01/2019,50.74,8.68,0.95,0.84,2.94,49937.44,9.63,30.63,2166.67,25560.60,634.00,920.51,904.42,2042.75,582.82,40.75,1.00,26.78,8.00
27/01/2019,51.90,8.70,0.92,0.85,2.86,49984.44,9.65,30.64,1918.00,25862.20,633.00,924.55,903.02,2053.60,581.94,42.40,1.00,10.85,8.00
28/01/2019,51.56,8.51,0.91,0.81,2.70,48773.27,9.57,30.29,1918.00,25636.00,627.00,925.91,903.40,1987.97,576.66,39.46,1.00,-65.63,8.00
29/01/2019,50.79,7.73,0.95,0.86,2.58,46114.12,9.58,30.28,1500.00,25711.40,627.00,931.45,899.03,2074.08,576.66,37.71,1.00,86.11,8.00
30/01/2019,50.29,8.29,0.98,0.73,2.94,50059.60,9.67,30.62,1708.33,25636.00,634.00,930.90,900.28,2112.82,582.82,31.53,1.00,38.74,8.00
31/01/2019,51.99,8.24,0.96,0.77,2.64,50010.76,9.58,30.72,1916.67,25636.00,648.00,926.65,904.05,2115.42,592.48,39.04,1.00,2.59,8.00
01/02/2019,52.16,8.32,0.97,0.76,2.48,50002.74,9.69,30.61,1958.33,25560.60,654.00,929.09,903.82,2122.26,588.10,39.89,1.00,6.85,8.00
02/02/2019,51.18,8.61,1.04,0.77,2.64,50042.59,9.60,30.62,2126.48,25937.60,646.00,916.99,905.16,2119.97,590.11,36.28,1.00,-2.29,8.00
03/02/2019,51.60,8.48,1.07,1.02,2.42,49626.63,9.63,30.37,2041.67,25636.00,643.00,911.54,904.05,2134.68,584.84,36.72,1.00,14.71,8.00
04/02/2019,51.83,8.51,1.08,0.81,2.66,50150.08,9.61,30.66,1750.00,25636.00,650.00,922.04,903.53,2138.64,590.74,37.32,1.00,3.97,8.00
05/02/2019,0.00,0.00,0.00,0.00,0.00,50081.00,9.58,30.63,2083.33,25937.60,647.00,916.52,901.25,2131.06,590.59,33.73,1.00,Error,8.00
06/02/2019,51.16,8.75,1.07,0.85,3.84,49205.87,9.49,29.88,2041.67,25636.00,631.00,901.16,902.43,2119.66,576.51,26.83,1.00,-18.98,8.00
07/02/2019,51.11,8.32,1.03,0.92,2.68,50065.91,9.63,30.22,1333.33,21715.20,634.00,918.97,902.27,2161.18,582.90,27.72,1.00,41.51,8.00
08/02/2019,51.12,9.11,1.09,1.11,2.70,49798.60,9.68,30.39,666.67,25636.00,637.00,928.12,900.53,2165.89,586.25,32.10,1.00,4.71,8.00
09/02/2019,51.21,8.93,1.13,0.92,2.44,50025.61,9.63,30.29,1083.33,25862.20,635.00,921.96,900.67,2169.14,584.49,31.83,1.00,3.26,8.00
10/02/2019,52.32,8.61,0.98,0.97,2.74,49995.89,9.52,30.34,333.33,25711.40,637.00,916.10,897.12,2174.53,586.25,31.86,1.00,5.39,8.00
11/02/2019,51.96,8.81,1.07,1.01,2.74,50023.04,9.54,30.37,625.00,23600.20,637.00,928.57,896.43,2163.15,586.36,34.69,1.00,-11.37,8.00
12/02/2019,52.32,8.61,0.98,0.97,2.58,48145.00,9.34,29.75,989.51,25560.60,575.00,911.82,882.70,1929.82,535.14,31.37,0.93,-233.34,8.00
13/02/2019,50.79,8.76,1.01,0.96,2.78,49967.35,9.44,30.23,1169.92,25636.00,630.00,905.22,893.57,2279.90,583.54,29.31,1.00,350.08,8.00
14/02/2019,51.82,8.51,0.98,0.12,2.92,49903.20,9.58,30.29,1000.00,26013.00,631.00,913.29,894.36,2295.02,585.09,30.51,1.00,15.12,8.00
15/02/2019,52.20,8.49,0.98,0.99,3.18,49303.86,9.51,30.23,750.00,25485.20,631.00,916.27,898.19,2227.49,584.79,29.29,1.00,-67.53,8.00
16/02/2019,52.33,7.79,0.95,1.12,2.26,48114.14,9.43,30.10,1592.18,25636.00,625.00,921.84,903.99,2205.66,579.52,26.19,0.99,-21.83,8.00
17/02/2019,0.00,0.00,0.00,0.00,0.00,51005.14,9.41,30.35,1208.33,25786.80,634.00,930.54,904.39,2383.27,587.47,30.43,1.00,Error,8.00
18/02/2019,51.94,6.74,1.02,1.09,2.88,50685.22,9.43,30.21,1291.67,25560.60,631.00,922.54,900.16,2380.01,584.83,27.39,1.00,174.35,8.00
19/02/2019,51.72,8.38,1.02,1.11,3.06,50277.74,9.40,30.15,1333.33,25937.60,629.00,922.39,901.25,2351.38,583.86,0.00,1.00,-28.63,8.00
20/02/2019,51.80,8.55,0.38,0.94,2.76,50532.58,9.50,30.14,1083.33,25560.60,628.00,934.34,902.86,2381.67,582.42,36.82,1.00,30.29,8.00
21/02/2019,51.47,8.73,1.02,1.07,2.88,50968.57,9.53,30.15,416.67,25862.20,628.00,936.70,900.94,2410.73,582.42,37.88,1.00,29.07,8.00
22/02/2019,51.92,8.23,1.02,1.12,2.94,51364.81,9.52,30.20,208.33,25711.40,630.00,935.80,901.51,2411.18,583.47,36.94,1.00,0.44,8.00
